vibration_rms,vibration_kurtosis,vibration_skewness,temperature_mean,temperature_slope,motor_current_mean,motor_current_variance,door_signal_variance,acceleration_peak,fault_class
1.6001820371287374,2.3219530888384514,-0.21465833040113508,43.8959802543759,-0.04654494615156737,12.669337039326882,0.36828252503009534,0.4660709516502262,0.49982642762823887,0
1.0923840266054792,3.2199093104219627,0.23311345763218647,34.974367972483634,-0.056480797463395925,15.176197740625007,0.6800906601581114,0.24219069533828347,0.6631540940646877,0
12.042149686375014,15.362429205053395,3.0943931964325606,56.08736085787571,0.2723168208650707,13.25611312137667,2.8965232314235383,0.42241600836929066,6.147044216531334,1
2.490550803354638,3.405961534768039,0.3740115310073075,85.72395816103442,1.7167012998314228,26.197153895000955,6.273782999884212,0.3539722242814778,1.7727142831640608,2
0.6752726174863006,3.2361244526079496,0.2829376772386524,33.74030692862787,0.10132292768970114,14.851401665511512,0.2678862637521529,0.273957637948958,0.729730285136573,0
9.986145623787362,8.997760114098096,2.62259414377583,61.6103507406013,0.11204586356855321,16.139674775070947,3.1765280183954845,0.27370453760986047,3.828786504106213,1
0.529959535200927,2.973080850472681,-0.08806752118896224,38.31179175326408,-0.00673523510914505,11.395056282978885,0.5361757897199539,0.3109369444954148,0.53851995679396,0
1.9201278390221979,3.1174062932186106,-0.24569701849703918,44.68368357701767,0.0657907066907425,10.226511079608096,0.804961310834733,0.4396401995940578,0.6075742424765911,0
0.9097138309047393,2.891008437411467,0.1012237558980357,33.437539660510666,-0.014169432843707992,9.663269374720397,0.9623565600559765,0.12453069889602703,0.36903681316738823,0
6.282515129399335,14.226794676929579,2.50736933646267,46.660549523792106,0.1929110067404113,16.904313217477167,3.4281607998843397,0.11848639055765052,5.775780448347615,1
1.6394229215010372,3.1523509121949616,-0.04163711333045039,36.916365001063916,-0.0005285613906265614,13.435589574263505,0.9198612179056246,0.15035795245336686,0.5323907489036306,0
1.1078153083295017,2.9816978651420376,0.017340657812671207,44.097222126793696,-0.05362680010119237,12.585849228824875,0.3510231404131352,0.11798606153381276,0.289546983341465,0
2.2265792325853284,3.313659196947448,0.009086643481265299,51.07549436565778,0.1254898046425021,16.749695112016546,3.7623365881334028,6.662551824783403,0.5863843768473622,3
0.904722456105022,2.858063534514824,-0.2950994815845402,44.01413578591749,-0.0831828385786729,14.178174033832464,1.0061445079730824,0.42844327320387193,0.5032180306578485,0
4.486681710214704,3.4449540227699202,0.14077215291797748,100.20808358590025,1.4513051114224105,19.79912219258943,6.708915191563192,0.1736686908856901,1.3050100268151827,2
1.2713474783790997,2.52691177490423,-0.021740636056716996,39.9074360148504,-0.014142947202992312,12.293934632028877,0.14159170309846142,0.10454250446190606,0.3266726108597175,0
1.073279016603751,3.6117596872050894,-0.2228333098250181,51.54400419550951,-0.0740745687975611,17.582205950698025,4.07447208466787,9.321277463306993,1.1019828441349453,3
0.9520031201885715,3.021052004962745,0.21050201125845605,36.76745424429547,-0.03367481101805606,11.128390737398503,0.532301485983115,0.21631721894150127,0.35416570628179567,0
1.1595694386987494,2.896859203401516,0.19706501271422958,29.927050799144418,-0.07644427801698067,14.14393376508141,0.2339823448624862,0.1983105037999438,0.4372637559998308,0
1.0829001258704598,3.3493067988998555,0.16944667491783125,34.69222345892485,-0.07534161865683096,13.7763666642195,0.8482480548187911,0.23343326547026608,0.3059647806068936,0
1.7341066015982955,3.6626817222398578,0.046075004984636445,35.483320399915854,-0.058297308073307574,18.24085650843004,3.5827791618606133,5.958297800276099,0.5113641138231819,3
3.577616782502847,2.5229761435900686,0.04815035783071404,33.89888601659285,-0.01900019405553271,17.921295127380855,2.7241953727895556,9.31820953482546,0.5824990752952227,3
0.463374715774638,3.4169497289064776,0.21437085156341232,35.91222211068569,0.060664659474627486,11.231840221425724,0.23549644597258718,0.32572976033276396,0.38519702586403815,0
1.924765213907456,2.5042895347732004,-0.20832203076640157,32.204002303430215,0.012609421201767817,15.275692235437887,0.5030134870201672,0.1891578569469905,0.2877969853806887,0
4.840893561672993,3.802535795968864,0.06603521423465787,82.51752440936401,1.1209608011525156,31.32013688370744,5.283808529382602,0.34410709123590605,1.8390812737501425,2
3.498435135877441,3.9854371401189588,-0.42926929958538335,60.233132836828055,-0.09446809782544746,14.168590415959692,3.9818316885793257,8.869129902019491,0.3328111886017365,3
2.185843198613227,2.8650854346281593,-0.1699448079366451,50.41427976624488,0.1800510141253358,17.89866350868892,3.601892913225718,4.563962979199286,0.933786859189211,3
1.5201930249560593,2.5701421219780656,-0.054991119347264784,35.31782538454403,0.07532231986186104,12.98237747168608,0.4690277484473619,0.4054328752501221,0.7438551548310588,0
3.882117860076034,4.623094668334149,0.04877532553565542,97.31046312986477,1.432670950269928,28.736083228677956,3.870917717302857,0.2981599197416549,1.2828982028633282,2
3.1519358986394685,3.628441936794579,0.47056209634586216,84.06693261099825,0.9356767742173042,25.64455438270086,6.871776687210091,0.49354250770500946,0.5161113309008425,2
1.1514553693053016,3.02057104389873,0.13220571630431546,32.0420002034785,0.07513598958704328,11.947879993560505,0.5046688863176364,0.3003597786679885,0.4791302339992363,0
1.220367189054611,2.7257021866577538,0.00936373413494171,35.03619555677696,-0.02143568028733738,15.446358957107211,0.3682109982261269,0.3775392852746206,0.25527235705034,0
0.9687084797461157,2.884382177560131,-0.24907396885147207,45.98400498967354,0.01292774054403768,12.870668148075797,0.20501255452058406,0.3289358870884217,0.8128149417053776,0
3.9819148550082057,4.155899646488937,0.23765820676652433,93.51603731593661,1.5370065011041425,25.28905454467594,5.193936867508699,0.5204082727422528,1.017713103485936,2
3.635723902195152,2.917071932678431,0.3773202829194871,77.55182312083309,1.6689091213629388,30.718033407192813,4.1464308355741855,0.17930154202631102,0.9708127727771174,2
1.0681747950506173,3.1876269880310995,0.2426327586724944,36.89955664343961,-0.00614008013985865,11.374005585633487,2.8167250574506695,4.330095874010135,1.5709463813561273,3
10.257033677509314,8.40867235262312,1.5341464815675332,61.54385991400824,0.15972441747286853,18.77973230242355,3.5350365233843553,0.48821646031807436,6.827068872041147,1
1.5839360983578241,3.2620898826134406,-0.06986408538045887,47.47361314915185,-0.0155430645965577,13.328966758758238,0.4885735263279471,0.474284231739519,0.9460140515825383,0
1.3877391291413836,3.8938548418742496,0.3893428073372225,35.58506323017345,0.19040388750082934,15.180352422607859,5.213672094621896,4.80250707108038,1.1044729406574567,3
2.9813597962746115,3.0513437550053495,-0.5021384474123487,48.152586417158815,-0.059756914079651044,14.046523845624435,2.546678108721474,3.1093003516832867,1.0238809661394894,3
1.1941035924585048,2.7196296313428054,0.23756222136139224,38.011773221474925,-0.09270939971973162,10.800318302625099,0.31703917389047526,0.09805927525203996,0.370641710579861,0
6.08163083145414,11.205345666902913,3.682351028262788,56.89175279910389,0.09010213641635903,16.63225999175021,2.2842194178468063,0.37049674031042285,3.927331841417085,1
0.6198518919533835,3.1430567880256732,-0.14761905356537966,36.03939302321686,-0.09431931846492367,10.024963764962553,0.7868654099046456,0.19808278230079943,0.5872090224387291,0
9.989918601477864,14.043882959279003,2.6139495135308786,51.7422766280854,0.15689319000430632,14.987065022011087,1.7752524731957968,0.40663826994939356,5.70777697123678,1
1.0865103134473397,2.7781120365122725,0.18266712597913,43.0572422852654,-0.008771056195121777,16.18917830817645,0.7183118560150122,0.45523465344898667,0.8699033005787374,0
1.3201294437392017,3.3182967791699443,-0.13210247568190486,39.84060888823153,-0.06540440998434069,14.552601733522083,0.875956701105327,0.4051340414437908,0.8278559566986836,0
0.9077450697749293,2.513820064616233,0.22939614182577675,32.74468916177172,0.06605825003701125,14.320447705698356,0.47690982775969826,0.27541137052425396,0.7993915356175916,0
1.7621230365891636,3.3754705269048895,-0.1032518409993359,39.59207505546823,-0.08754667075927348,12.73988321168199,0.17915555104830816,0.1422514531590462,0.404137905323456,0
1.0221290251351318,2.639529071267496,0.16988944182572097,47.02724427041523,-0.017823086411460964,12.004355578773188,0.9684073151375524,0.4816696803545886,0.21962765702058112,0
1.1146636976874034,2.5439016845990627,-0.4429282790044892,44.05456904194143,0.11034279472624452,16.47513975070317,2.4979940719842544,9.496610503642309,0.6367147904676145,3
1.6177987126825082,2.656803937328609,-0.2779923673786933,49.71888070560843,0.14292375541869798,14.03632930912786,5.042912555983392,9.295250683203127,1.0960504986052821,3
2.4228530116653837,4.868802350818029,0.39542936293657666,96.66122994465047,1.6729356415782324,24.582019023817516,6.439563696699537,0.2930130500669805,0.9429189376105757,2
1.5000156847881148,2.755478047569162,-0.09395150514449212,37.68769769985307,0.0638967994931897,13.921649414572105,0.5115956008652295,0.4713500804637184,0.8364699575243736,0
1.5776752991302825,2.9129610085524558,0.0521303176667766,33.064205654908484,0.06928603295884908,10.387840758129242,0.14385055087161563,0.3607836521093209,0.9139964645376527,0
7.102162270522413,11.511691194617171,2.460689586350538,52.65317413862502,0.26245541239746684,13.51826559993705,1.779563363391249,0.30032799696670637,4.340539430239211,1
1.1947813611597353,2.629981146935608,-0.24236648707042333,39.5416694900171,0.05394653033840942,12.782718383585705,0.7978414331927665,0.2301947524154311,0.3900694300517767,0
4.0950712509756695,3.7489735044055426,0.11971052295543763,89.30397517577777,0.6063381636407278,28.503316519261517,4.456670339539197,0.1489733508521264,0.9948052951536932,2
2.5740408733761893,3.7045504841338923,0.4648545199041972,49.96400313207602,0.10497026004707713,16.022659875944456,1.9037306735048498,5.232553313846552,0.8994765571789566,3
0.5874282157682067,3.222809958010652,-0.09358518796333491,38.28079667449995,0.034557087014595776,10.202779321596966,0.6306914218430548,0.23235203380880942,1.0236325643087694,0
0.49242381171184246,3.0432444175367053,-0.029007709579161742,36.420369953723444,0.04200349850509019,11.706027930937205,0.5208169542403637,0.4871264300056624,0.8769031380874835,0
0.9290389724343927,3.3386839236329853,0.22838015545637702,38.306210627270204,0.009618167285448948,10.99583846151695,0.7020432198756117,0.28974562961144795,0.7820108405446963,0
1.740161124868517,2.9985936145426026,-0.0052092137400926745,46.83946186901889,-0.002803297767999817,11.020994421728917,0.9121457595992839,0.27686915371638954,0.4445143224886058,0
1.3712494194684273,2.8681517503324434,0.09161405171479438,32.570136734631014,-0.08177765677119678,14.87031557120927,0.7853982852005654,0.417624237406095,0.6093758077858178,0
1.26494299620798,2.891558317808463,-0.21917590796888192,45.609261341089336,0.05901954363915115,13.021717562359047,1.0079843556561527,0.22493944651609,0.6167383028725905,0
1.7000565222797672,2.656226457464902,-0.1326548386776462,41.75217405355964,0.039915067561821324,12.631656551948238,0.44899895683137475,0.3893283430394015,0.903662905070858,0
10.194241035982609,11.803153962628425,3.3374911027902385,43.73897204549319,0.2406470699346846,19.512410365300774,2.5108801902283484,0.4901576063487731,6.517460952400525,1
0.8867257261122405,2.6483397139730043,0.01928314999171088,37.50340085473101,-0.029556281220264234,14.499673844430506,0.460633771595205,0.4118354104517584,0.5311062908512604,0
2.7382483195864222,3.1139715624328335,0.06757603350179432,96.22026947877993,1.6537436240046808,25.148694889892507,4.821835297432739,0.4535365678815611,0.6825621537364475,2
7.575639239110099,11.886006913784184,1.9319785446395747,58.90410934230541,0.15132834492599248,16.27272923626128,3.022986063250003,0.5507520917582797,3.8733894247463474,1
6.468931134235466,9.24425027904485,3.340482605135401,54.31418287117141,0.27644015458235865,17.97061552701057,2.462863986021414,0.3122286162051426,4.890072901035584,1
2.3060740665439554,3.0416194778405106,0.27538955610194,100.55345475387686,1.9017706080801198,34.892921448108005,3.306960975274942,0.2898996777091511,1.9211860027841408,2
1.1767003364117976,3.322410413256844,-0.04522660128787013,50.728091365355716,0.020734983913464126,10.39247187984584,0.2403334112567106,0.27394630584585766,0.5483959566768997,0
10.481621852082453,14.851600211802895,2.6558013845912445,55.460320203359615,0.1291317524188427,16.323390828490936,3.2220644973393857,0.20867334673194246,6.377860066067329,1
1.4129328084170032,3.0923177390994074,0.1991361255200452,45.01037443516035,-0.026938210707099806,16.021385010740016,0.1003841847637939,0.37353524120957976,0.6145163308010397,0
1.749001601910706,3.3783323465853585,0.23702986972048118,34.09658287163784,-0.07515552904110953,12.099555192968518,0.7392946598141485,0.3154973172629545,0.2948408485593386,0
1.648696978905665,2.692160917190101,0.04776408476169332,47.92394778593759,0.018646838883579223,14.253532984178467,0.7977846737331413,0.1050782718066894,0.7577880811935626,0
2.623172823538559,2.5706913852139435,0.13796382074486768,51.052999438241216,0.08980046719676786,11.970229431888884,4.212797653530597,6.977308104361352,0.8476897797603989,3
3.986177472288347,4.565349321501262,0.23985108400340896,104.12255526250453,0.7530657449285988,24.91007019663353,6.943022758200948,0.1269921280695079,1.2937116672869982,2
3.353736615986802,3.0345372490561764,0.31286850345323725,83.93781012789333,1.6354708196477548,25.369691035489936,3.55184569654785,0.3996774139795772,1.035262111490885,2
1.767393604878078,2.963124147336537,-0.06831838270565285,44.172160557231884,-0.0007789217774380927,11.139067146157545,0.15426533785538615,0.2287267168878161,0.7462824359549642,0
0.7477805095212695,3.05350460867027,-0.2227543131692645,42.80494732574531,0.07405150406577601,9.5420486626531,0.11782146780683876,0.41615011399352764,0.6237353762128255,0
2.0847503115511516,3.5983518318180887,-0.2600546358460217,33.7768276143683,0.08198202175228882,10.503187093605728,0.5192251552685833,0.40113017091111364,0.2971204468040335,0
0.6816404873599473,2.9146940843184623,-0.02817052015369962,40.4620812778412,-0.054464081650167744,11.973210049728547,0.7131943480778702,0.32826152175471934,0.4853598658685994,0
3.5541951714648325,4.022215187559899,-0.3237050987775626,54.909227082000136,0.13385483640237994,12.60039115469013,2.259864907172836,10.128606740636585,1.1420652079684224,3
11.747809350607463,8.547960672433724,2.232870667691341,48.28046263471536,0.19485946632428264,15.709268866883177,3.86420296134515,0.16319957858758777,4.521060854768089,1
6.552482125186779,10.526002437295293,3.070134112549618,59.8488174907041,0.2455677205074451,14.800110106142581,1.875995245814309,0.5695501698206604,7.109987269824704,1
0.8635074209778912,2.6112847403858503,-0.0318525781958268,38.4123803301703,0.013048134740571987,10.860546884812742,0.7526151215801087,0.47650572914931555,0.7951562382029014,0
1.6086352816569487,2.4003993627180606,-0.08765233785021274,31.891275884717935,-0.03751736857838712,13.276728870556061,0.5321970712935669,0.47363453657505744,0.881071654012579,0
1.7492462618014617,3.2123400577935217,0.22953408144535714,35.67379340039588,-0.0288245847242402,12.154608020258776,1.0133107517784512,0.20762901715009668,0.8295742058130509,0
1.9269885952643744,2.505013206014585,0.254619932167842,38.025745462017646,-0.07276491608349193,12.119820676340897,0.4538308844221752,0.48465734906473534,0.746670093887882,0
0.6263898476041744,3.2146860133520954,-0.11478703535273892,31.745898244347202,-0.07053018227520981,10.987405227123833,1.0319327919512407,0.48403946589796015,0.40016010031140503,0
1.7239337228858749,2.802951417933196,-0.2711980545795886,45.73985436820483,0.014823787486251726,12.966933136331644,5.236906121708077,4.720892138985582,0.5181857990101066,3
2.0500096484197834,2.7526864973046443,0.06514807208314803,36.05006836193351,0.0060668787469805065,10.85881542672501,0.29009919954578034,0.2912053860339058,0.5624779294631634,0
2.1928332140138385,2.788207855435467,-0.010278360046613257,31.91964854816821,0.065080646992982,12.142619795088915,0.7965529772129928,0.1427051390388408,0.2426628461752859,0
1.7469789691638435,2.6058384341753738,0.240467440964726,44.96323874570466,-0.054635963740568956,13.43234721694535,0.6072639950742215,0.14754328676524503,0.33250642118850704,0
1.4515987621378001,2.586570708740539,-0.17077222900735314,33.20646012544249,-0.02484689515308387,14.250867908130207,0.3468710795979291,0.4721433808334102,0.6854825216605883,0
2.5297792115415554,3.0183658846028,0.42516458442867405,44.32126599734794,0.13995576827125922,15.85476037778602,3.2399558042825967,4.2897520984684725,0.8659649853315486,3
1.3456049569292472,3.0311275187697793,0.15952295413314482,41.843818674328745,-0.07416822409520571,11.772636234784478,0.8898457460786035,0.4755759699042032,0.7828656302787625,0
1.2616950613691766,2.7274090423533677,0.034827460607664736,50.60595904090078,-0.02715212096280318,14.248410735680299,0.6635392621521051,0.4818643597309776,0.20701776867387922,0
1.1119467606072255,3.4278823806854115,-0.16734249689070213,32.997847460520795,0.0722140489745132,11.5991894196897,0.5701530644322078,0.1026212656524771,0.9302563191451709,0
4.1619519183305895,3.6845718707052226,0.08913618809700855,76.44343755041447,1.1336568474894186,23.199278473142748,7.8346094385549145,0.5045356443163741,1.7383230860958703,2
1.4981790275946434,3.0585832934075787,0.10273478266328434,41.70046480319342,0.026097978494100418,12.70831572499987,0.2854711105561231,0.4262844061809793,0.436194561864478,0
0.9804678421037573,3.365581825547749,0.16157382523446095,31.323803837806466,0.06037960872310294,11.06990033538345,0.23370499144580686,0.10759070185434716,0.32268078713023396,0
3.963247662501603,4.087763371276578,0.053159188157437295,76.15241080576973,0.7130675265481432,32.863134836248264,6.834939416702565,0.3227802508138501,0.6631749919057598,2
0.7853359252939988,3.5200356080772854,-0.22123764930519174,45.49947954230264,-0.0404101568249533,13.817408083844587,0.4725374034927807,0.3060934981204163,0.5483572765584814,0
1.6598034689310412,2.680030112318497,-0.02933385640411786,37.77833458597461,0.01409122955487772,11.56320587750967,0.40346195398134016,0.45839729600475854,0.9118522600118754,0
0.7401177934735145,2.9576281437636744,0.1588662647034349,44.45435978751574,0.019251458205025534,10.205201163129994,0.7640080425113442,0.24617435939169544,0.9413316134142,0
1.7934273229096576,2.464568218531706,-0.0376442837514675,39.99030789599183,0.054697752015115925,10.999947405552133,0.8097391297197424,0.4177572361089273,0.2934559092720758,0
0.5856873161780831,3.443817381519914,-0.1738760585487095,44.949478515226886,-0.05880063471369853,14.63708553160802,0.8360526875260261,0.18522738935042152,0.8107399683344876,0
1.9084508368248505,2.9732632089790556,0.22465794476690332,33.02132232321773,0.04887983357041056,14.258940064208787,0.794767034916415,0.4337999739948351,0.23358324165104413,0
1.3350564782421703,4.0217985977213875,-0.42146422345157125,45.63276071909495,0.06837024661849317,13.738133777016978,2.3855038032369107,3.5544601634172457,1.2964628142404648,3
1.4255564829981415,3.0635025152895996,-0.17052641850068428,45.203343149457815,0.04616211994754027,11.688677696894947,0.14278361193434166,0.38802755296612784,0.8433603118690659,0
1.9713161809582707,3.2525581510872166,0.01631575096202597,30.816502922347727,-0.056000096201102474,10.919307593151151,0.1657873996252975,0.39845791696440613,0.48393892024279567,0
1.550531533719025,2.663090754546056,-0.483047553563806,38.727744470136194,-0.0868733214101123,13.290901952739,3.137510102419192,3.74825944186507,0.8421931655545932,3
0.8313958642192593,3.0949690123212803,0.2529159102023509,42.255530848941525,0.043257560707160525,12.684000092500675,0.19682565132840144,0.3964125853959728,0.6689916598461365,0
1.4123322688468367,2.490807575286917,0.30142804721188193,44.13635340355199,0.062033618894081724,18.766306072701106,4.131509557718521,8.538175190977398,1.502434440140454,3
9.236766098838475,8.738687331121868,2.74437745519754,56.811923596941796,0.1001004398219174,16.190806325735913,2.470551771220619,0.36713106377165355,3.1365761884517465,1
5.1858825076331385,7.965703705609232,2.077592224497123,51.6798488015657,0.14077755839830053,15.573588081282269,2.390098169877518,0.2855170381236566,5.0680138556978465,1
1.2033444800896211,2.7065536860979593,-0.3148649990298696,37.60959336273291,0.1743631883390164,15.218707561998333,4.342932036394682,5.825991455943598,0.8276149683387943,3
4.947767095611995,12.672939947828361,2.3103511021980943,63.85285084580007,0.1754149758368685,17.387142170901885,3.324291298595766,0.2919656470825895,6.673346771540661,1
1.8279884170819025,2.8701821173986786,-0.16511251731428775,40.67821018248382,-0.08457360381527845,11.61111295626543,0.8975608064194861,0.19587489074403275,0.7226177477800836,0
0.8702037428547497,2.6837767555309444,0.2377295960431811,47.38790342759082,-0.018714517535275307,14.11165679967205,0.7093869357024505,0.14017279437153518,0.27060667627310936,0
2.5442911190571125,4.865506505804375,0.47242417405999093,96.72284968853666,1.326646856011909,27.401754381438806,6.5942238714604295,0.12022864104847776,1.6326861302986657,2
5.302937748076437,3.616592588329877,0.21179567483824302,86.87492833404387,1.8597952303103649,22.014071243672827,6.072088822737915,0.27811390798575436,0.83897001577624,2
2.317271860963891,3.5185688976168996,0.030910108476923992,46.60800688580073,0.011783217303826173,14.753455156053237,2.7486538349992387,3.2466781770267383,0.8655618445857163,3
3.6831616303098187,4.6137506026215975,0.20447788814272172,85.15447468938575,0.5528750972302388,28.498386460281033,6.468247568814595,0.3908047454465709,0.6871804463843786,2
1.1045609237643246,2.8143618238105246,0.20050562834063615,41.26581165183601,-0.03642859696904617,13.257972573224922,0.3484644504965979,0.3256756727705093,0.5167139831757266,0
0.5657619292162909,3.264773591922681,-0.13723996039661698,35.513655282010866,-0.022107446574167494,13.977358326464175,0.3062504935788954,0.38473645037168375,0.5127609895666798,0
5.003903512554828,4.181801166643822,0.04604392217128588,92.92670134159117,0.5694228214636156,26.085924981469756,5.585392596815493,0.12977791310981668,0.9253645593553524,2
2.2652965975632795,3.474823559153258,0.44498383463598185,99.24116294036249,0.6096076856182652,24.31060009169397,6.0353558965211205,0.5107613881339363,1.9907389907763877,2
1.6690067660022585,2.8200914245491666,0.22790418820204447,48.54006355662209,-0.014777871470680406,12.374618318259827,3.282646014019099,3.3757003947332183,1.1337523871206272,3
4.182887194692937,4.592219452767727,0.11844134359747288,101.48506734183941,1.0269381277050018,25.91343594412899,4.511606124315839,0.4211796481352634,1.3513599996858183,2
2.582516245261813,3.729331296648032,-0.4717335129615513,36.97059302562462,0.15614897792611449,11.017832859582942,5.274565521504398,4.235960480344724,1.3903975470553855,3
5.699532251009651,12.573077880241103,1.868669808672788,60.839013025246786,0.13507898994967804,14.330073103952431,3.215429572767235,0.18431508492805143,7.257239669212873,1
10.777339939412789,13.917310752227866,1.6363592786128374,53.671594208692476,0.08005690104109806,17.237711923363715,3.7198745530931374,0.3913916941927818,5.008948325413932,1
4.251393602569108,3.6079384575146074,0.3434709257033553,88.69641242701063,1.8966569986246626,20.736155797898387,7.443722451532151,0.44131295492709116,1.2562557685897027,2
10.442271388558682,14.658550450293557,1.4572337841737804,58.53109756946687,0.20815889346153846,20.297934747063696,3.694773490582412,0.5515920447859968,7.4299129106527335,1
1.088608928235481,3.0871934064036566,0.07925119494924218,52.75550794578362,-0.008595436393209852,11.1176433543358,0.21379809840731034,0.4462081456984506,0.5701759998949736,0
0.7956657964889445,3.285207908099351,0.21252436528184665,46.57874829396167,-0.10004862794734119,11.44031568561803,0.25108459696498636,0.26929180331797714,0.5531289880115658,0
4.044924252032953,3.85193294680983,0.3051394162905614,87.68885713611384,1.6819021375471734,22.961836221572742,5.6510798914139375,0.18357181956104737,0.6032682280521635,2
2.6152991858127894,3.312088603206279,0.39584012945363334,51.087402194545476,0.03278108622842687,14.422009943500194,2.75612005467704,4.149111098138172,1.3643904351834968,3
1.5739124674019034,2.9431576891601203,-0.0139298989654202,41.240159573336086,0.048659468631144724,15.787165616767986,2.853784010297903,3.2689759373179754,0.7471766578541089,3
0.6278939474997282,3.3003420888365866,0.005380953784976019,28.9824314847079,-0.032930936728621636,13.387744354539088,0.16005003415927196,0.2702199213386111,0.9183578808835561,0
0.6197569566923835,2.810524105333446,-0.25202174591394005,31.65663252737935,0.0024977551835785637,10.207087130885073,0.7442415340526495,0.15376088463641338,0.46441832486973555,0
11.569581487995794,9.244116160308128,2.549460861401017,50.495924063974606,0.30306711664921215,16.433295864169107,2.8745466729219853,0.5995414413976079,7.329776727361862,1
8.597504863271853,11.767251275493333,2.9502692343973314,53.27150747597429,0.1826992402545689,16.000228508506854,3.4967869786358095,0.43032057832692633,6.575976144549977,1
4.0359332979647045,4.502052443114404,0.09825110646192899,115.41691043346604,1.890997975911497,32.929329186008516,7.348507665083739,0.4602573410464015,1.6556817384871552,2
0.6300352515144897,3.3693550983628766,-0.1901020327513159,40.56113614290765,-0.07777237504192647,13.630533294106398,0.6825269387717845,0.3634601266039088,0.6596894239767305,0
1.376023903186279,2.651319005889121,0.27391259179997884,48.98206433210806,0.011681018236436204,14.351637305513242,0.5240507559706,0.11508979998136684,0.6687601423619254,0
6.1213057930576005,8.213959734231915,3.4998046320637637,46.185292319396346,0.09149420518842592,15.706049630837063,1.5351479959467633,0.5868770359751827,3.9610477405454105,1
1.9999243020856947,2.4841324331008754,-0.08973957176979895,43.00414285366687,-0.0213108408124308,14.331337039190347,0.2564293481363882,0.19629377022940683,0.5539652962905237,0
1.0777540294180232,2.959613289668069,0.0027541997295751908,38.797154243832196,0.10145449703240138,12.561666264978738,0.628995093641185,0.42721257053423456,0.5418228864121961,0
1.7737213992577858,3.192347360686097,0.0707948086303639,45.203788926906256,-0.07891882849705494,11.94675305762172,0.6068994762853606,0.2159512232813551,0.7232855049534572,0
4.09317362551164,3.201923086472408,0.22617572780749243,103.54014764598479,1.3805504621126765,35.692848924074305,5.225029993347485,0.5324084276799979,0.6511854861610812,2
1.2811689134696587,3.1328253072197514,-0.21992831353038766,42.88465598323381,0.017071215994373015,9.659389909628079,0.7128975032667139,0.47407092765226666,0.8980035079866845,0
0.9097296231311024,2.6765478362853514,-0.2515879136006814,38.52866007552911,-0.11119193365298498,12.634319410390127,0.7521178686842743,0.41188092664968917,0.4887296662493734,0
11.382211242254495,16.36847738808801,2.4796142197975084,47.573189218297124,0.2646496545965519,14.676523092590008,2.905770082765647,0.3782286093618392,4.191476022168557,1
1.3727791850863293,3.0123572348494654,0.03075384394828583,42.39870058257122,0.030804984717257913,10.1128728106981,0.692669859082393,0.4781771882960896,0.8062479041497217,0
7.174949428093453,13.502823358278409,2.1371885075386876,65.1422552225979,0.20610414065907434,14.773279354578548,3.0541879423679332,0.16165211086682788,7.043899930411571,1
1.2764652139468564,2.7388368238950744,0.05949474791871736,49.908465919190284,-0.09209046756543089,11.892251902747141,1.014588572927364,0.13787763800366848,0.4595998805323591,0
